Re,alpha,CL,CD,CM
50000,-16.5,-0.8256322392005081,0.21599563000366595,0.08271155019849624
50000,-16,-0.8089312134742788,0.20968425632668805,0.07895284128035346
50000,-15.5,-0.7923706344414693,0.2033451194408483,0.07526569121739472
50000,-15,-0.7759806007028158,0.19697339434822375,0.07164523445836865
50000,-14.5,-0.7598022591363982,0.19056064037408807,0.06808685171155157
50000,-14,-0.7438894682819853,0.1840947542463883,0.06458643076493252
50000,-13.5,-0.7283091637198243,0.1775603256947703,0.06114040420354501
50000,-13,-0.7131400090739556,0.1709395164333426,0.057745459465383765
50000,-12.5,-0.6984693178051044,0.1642135141656025,0.05439779072550402
50000,-12,-0.6843889494897302,0.1573644420583192,0.051091728957040526
50000,-11.5,-0.670991693700954,0.15037731509112695,0.04781753871711281
50000,-11,-0.6583700331262844,0.14324126408694512,0.04455811529428536
50000,-10.5,-0.6466186776631552,0.13594894161864465,0.04128431860154401
50000,-10,-0.6358411766325978,0.1284932175128347,0.0379489135147566
50000,-9.5,-0.6261601838416775,0.1208620561862102,0.034479926895326016
50000,-9,-0.6177302369119271,0.11303777027489219,0.030776286243312287
50000,-8.5,-0.6107390286247756,0.10501737913042804,0.026709578990255545
50000,-8,-0.6052463427911406,0.09687817126062745,0.02211260652107666
50000,-7.5,-0.5999533372912398,0.08881800767316404,0.016655877019691453
50000,-7,-0.5884029672061774,0.08060101028050394,0.009749572066599144
50000,-6.5,-0.5618005032706268,0.07066651245796099,0.0013417541216438852
50000,-6,-0.5262416914230413,0.05890286619582018,-0.007457891885264499
50000,-5.5,-0.4879082580761886,0.0479177933069069,-0.01624160524458751
50000,-5,-0.4299922421941815,0.039200469073108195,-0.023308345699540458
50000,-4.5,-0.3733868112043719,0.03085135506198808,-0.025516655096955564
50000,-4,-0.32182445247595265,0.025690914732489335,-0.025188904531192966
50000,-3.5,-0.26947543045217903,0.02266996671671294,-0.02359741662686073
50000,-3,-0.21568396950824628,0.020603839271488334,-0.022123070790457482
50000,-2.5,-0.1595750926775839,0.019142662965259055,-0.02166823051415238
50000,-2,-0.10141661112605982,0.018076525307801867,-0.022571260799898157
50000,-1.5,-0.04547953732128221,0.016701091590965642,-0.0231975187291751
50000,-1,0.007697567168966024,0.014844130176363563,-0.021982201105131743
50000,-0.5,0.06542685342989055,0.014165553962236095,-0.021581117765694786
50000,0,0.12400534264351867,0.014279445456391508,-0.021471698614708244
50000,0.5,0.1788223825126303,0.014614952919664947,-0.020625880921923818
50000,1,0.2313488158074048,0.015061190320664289,-0.019303186037625698
50000,1.5,0.28349697318631273,0.015603607599615713,-0.017965916032168527
50000,2,0.3359700729992832,0.016236051399311325,-0.016889913137864105
50000,2.5,0.38858303421913615,0.016993441045257754,-0.016087300284460638
50000,3,0.44096710846680703,0.017953607775990078,-0.015450124147541978
50000,3.5,0.49303746430553874,0.01908244916583507,-0.015000643797118362
50000,4,0.5449034672187714,0.020269887657504846,-0.014827851288726011
50000,4.5,0.5967238678839006,0.021488948581085368,-0.014699999605244998
50000,5,0.6482127772096957,0.022798278551273216,-0.014358978966344834
