Re,alpha,CL,CD,CM
20000,1,0.5456188139825777,0.035216672186020134,-0.06465369460245188
20000,1.5,0.5906846793799114,0.03653279549917151,-0.06359181594236465
20000,2,0.6338293616442574,0.037944285457683184,-0.06240248392513885
20000,2.5,0.6746518112934639,0.039471447461620075,-0.06105450823966256
20000,3,0.7129324416704464,0.04113865958374622,-0.059560018329355466
20000,3.5,0.7485114788841032,0.042974388107475954,-0.057949332971309525
20000,4,0.7812482757034611,0.04501260555964828,-0.05626350164455461
20000,4.5,0.8110310985286554,0.0472936994115647,-0.054554460060650754
20000,5,0.8378137141831579,0.049862646798108035,-0.052885061242836574
20000,5.5,0.8616568862174561,0.052763120201468165,-0.05132427538007818
20000,6,0.8827479933275932,0.056029088166567424,-0.04993653602365246
20000,6.5,0.9013746768520255,0.05967861961785348,-0.04876971242685981
20000,7,0.9178519548196762,0.06371473728749438,-0.047850637833191045
20000,7.5,0.9324350735913288,0.06813449169533488,-0.04719450249330475
20000,8,0.9452566489182633,0.07294344930508415,-0.046824198348469404
20000,8.5,0.9563009443384209,0.07817096874041454,-0.046787462730335516
20000,9,0.9654243243677119,0.0838777926600847,-0.04716097645445299
20000,9.5,0.9724706237182217,0.09014047526263161,-0.04803560585942726
20000,10,0.9775079279747863,0.0970024744298299,-0.049480431774280645
20000,10.5,0.9810383389433772,0.10441294182636099,-0.05149468642696597
20000,11,0.983914924031086,0.11220369382418707,-0.05398110657252633
20000,11.5,0.9869682324532335,0.12012957885876316,-0.05677885151353566
20000,12,0.9907050377080258,0.12793707150957254,-0.05974202629715365
20000,12.5,0.9952847226926825,0.13542533220215414,-0.06280160038199945
20000,13,1.00062047162055,0.14251118209566727,-0.06598142165561065
20000,13.5,1.006463985283683,0.14929568900617557,-0.06938545469824214
20000,14,1.0125043158614868,0.15606476311505682,-0.07316299307643388
20000,14.5,1.018542066934325,0.16315843422643525,-0.07743827563195484
20000,15,1.0246987503043876,0.17075451030811287,-0.08221641044005767
20000,15.5,1.0314731356220788,0.1787330775472313,-0.08734092824190562
20000,16,1.0394771743527342,0.18676643741543134,-0.09257861044802648
20000,16.5,1.0490343933348176,0.19455486811077172,-0.0977652341299488
20000,17,1.0600349026675766,0.20197254871734924,-0.10286271229876862
20000,17.5,1.072109626588512,0.20904241498269444,-0.10790904063486677
20000,18,1.0848636858395395,0.2158470373617358,-0.1129527497872221
20000,18.5,1.0979958200171909,0.22246808168745183,-0.11802349356338532
20000,19,1.1113137869183458,0.2289653610138517,-0.12313052260607048
20000,19.5,1.1247073739249662,0.23537637617977777,-0.12826974148680112
20000,20,1.1381170652646564,0.24172190633721513,-0.13343006011043076
20000,20.5,1.1515109058625845,0.24801164985872023,-0.1385972831442807
20000,21,1.1648704105308787,0.25424834022962006,-0.1437562088509401
20000,21.5,1.1781830526533725,0.26043036668368424,-0.14889176522287273
20000,22,1.1914386956274754,0.26655332633056567,-0.15398967614193296
20000,22.5,1.204628007076086,0.2726109170544012,-0.1590368790336018
20000,23,1.2177416571972832,0.2785954644570216,-0.1640217751498422
20000,23.5,1.2307697175179106,0.2844982719715248,-0.16893433954236775
