Re,alpha,CL,CD,CM
20000,11.5,0.6836420689022737,0.12693085338906931,-0.005947343021057799
20000,12,0.6828350292915676,0.13608630333857458,-0.010715123194031688
20000,12.5,0.6868367607942003,0.14431851501231532,-0.015117273400862935
20000,13,0.6942956557572568,0.15176861663830302,-0.019238634751056215
20000,13.5,0.7035218738788539,0.1588443333508205,-0.02325182338546243
20000,14,0.7130572285138239,0.16613519210377717,-0.027384763916925355
20000,14.5,0.7223362308433363,0.17406883846222687,-0.03180938797666665
20000,15,0.7317110292013209,0.18263821636686944,-0.03654797988756794
20000,15.5,0.7419084548444799,0.19143572586213556,-0.041469953730550776
20000,16,0.7534658996024132,0.19994635672449984,-0.04637703330942054
20000,16.5,0.7664889610875419,0.2078428048649404,-0.051111598262618595
20000,17,0.7807381794507293,0.2150687200680988,-0.05561202480546755
20000,17.5,0.7958609392042892,0.2217351305832528,-0.059899090834445154
20000,18,0.8115611349269068,0.22798881646295474,-0.06403262140243549
20000,18.5,0.8276406345979174,0.23394458905956755,-0.06807609173872387
20000,19,0.8439719523501418,0.23967451858502706,-0.07208055495420299
20000,19.5,0.860466955915494,0.24521941492059707,-0.0760825245895217
20000,20,0.8770617947131568,0.2506017763746934,-0.08010711800714394
20000,20.5,0.8937111939729867,0.25583446454324854,-0.0841709880570392
20000,21,0.9103829386072002,0.26092573909034816,-0.08828370927033527
20000,21.5,0.927050536770741,0.26588228120739976,-0.09244844254643636
20000,22,0.943686862546496,0.2707110589000378,-0.09666269771775023
20000,22.5,0.960261143637006,0.27542021860683663,-0.10091937208657527
20000,23,0.9767391111670441,0.28001913054526173,-0.10520798439981198
20000,23.5,0.9930847324776343,0.2845179002036481,-0.10951598880622329
20000,24,1.0092621544843028,0.28892669843234664,-0.11383000159471249
20000,24.5,1.0252372201016442,0.2932551434018457,-0.11813677622531542
20000,25,1.040978438792979,0.29751182746949795,-0.12242385235281006
20000,-20,-0.8863327337358627,0.25314639121151133,0.08717885353610563
20000,-19.5,-0.8690149925155093,0.2477657192993402,0.08379739143624046
20000,-19,-0.8516291833798915,0.24232059362537461,0.08054406358518669
20000,-18.5,-0.8341682454217378,0.2368136344879892,0.07743607356264909
20000,-18,-0.8166313413148722,0.23125044018460789,0.07448660561108722
20000,-17.5,-0.7990593437099969,0.22563953309940585,0.07168800722720958
20000,-17,-0.7815479752619346,0.21999063222755452,0.06899953383957287
20000,-16.5,-0.7641691470594125,0.21430328309316304,0.06636991587598254
20000,-16,-0.7467643709608656,0.20853421556252158,0.06382521010527145
20000,-15.5,-0.7288463965361123,0.20258388967706992,0.06154346510714006
20000,-15,-0.7101278804293516,0.19640379144163048,0.05967739622199304
20000,-14.5,-0.6910694372121686,0.19009754968353582,0.05811882525052481
20000,-14,-0.6721689836731546,0.18377927816942796,0.056687039934688155
20000,-13.5,-0.6527041011542113,0.17735860824024802,0.05542017586062583
20000,-13,-0.6313125558292245,0.170643020040045,0.05447954948877519
20000,-12.5,-0.6087683399427003,0.1637107807763931,0.05373641775055671
20000,-12,-0.5865924988261382,0.1565468484631615,0.052905095805076574
20000,-11.5,-0.5645504461224523,0.14867941883611133,0.051862162011386305
20000,-11,-0.5421143595611472,0.14004527492825553,0.05070403910281679
20000,-10.5,-0.5184224565192748,0.13147031297608403,0.04938746010785798
20000,-10,-0.4881326085108264,0.1225250615638864,0.04575066269310941
20000,-9.5,-0.4597646997851615,0.11227700817817926,0.03629281827312482
20000,-9,-0.4764750497034548,0.10367211487461657,0.027913880346999514
20000,-8.5,-0.5463947254108497,0.09838730322036074,0.02730851969273712
20000,-8,-0.5982244191028413,0.09176465381337064,0.02396101274308044
20000,-7.5,-0.6254105359378592,0.08216277396218095,0.016695713358735067
20000,-7,-0.6433665513962483,0.0716321457475571,0.010997253967444392
20000,-6.5,-0.6428315469315149,0.06288168044925953,0.011180909942607321
20000,-6,-0.6192299102747238,0.05695422909320807,0.017005561975925308
20000,-5.5,-0.5644090933608878,0.05271835638056658,0.02386170924183932
20000,-5,-0.423945432365543,0.0471414815944081,0.014671678022643667
20000,-4.5,-0.245105704720265,0.04060949641678571,-0.008430800232294733
20000,-4,-0.17226819085701692,0.036123412240171286,-0.01752746933766857
20000,-3.5,-0.1559911752548007,0.032994046046935115,-0.017420537982604907
20000,-3,-0.14139318812963822,0.030754694088065106,-0.016076319275483145
20000,-2.5,-0.12057008848569116,0.029205904035911792,-0.014642682957900291
20000,-2,-0.09628944647921428,0.028080723182012025,-0.012853089905581821
20000,-1.5,-0.07104069045923209,0.027206587961302552,-0.01051481959759477
20000,-1,-0.046258646942366116,0.02653102849115768,-0.00755608239858691
20000,-0.5,-0.02263439064651518,0.02608383433932532,-0.003987297341291721
20000,0,1.6653345369377348e-16,0.025924802819439277,-1.1796119636642288e-17
20000,0.5,0.022634390646514235,0.02608383433932531,0.003987297341291699
20000,1,0.04625864694236578,0.026531028491157668,0.00755608239858688
20000,1.5,0.07104069045923209,0.027206587961302552,0.010514819597594734
20000,2,0.09628944647921402,0.02808072318201201,0.012853089905581778
20000,2.5,0.12057008848569119,0.029205904035911816,0.014642682957900258
20000,3,0.14139318812963825,0.03075469408806508,0.016076319275483076
20000,3.5,0.15599117525480102,0.0329940460469351,0.01742053798260485
